Name,Slug,Cuisine,Price Level,Average Price,Currency,Rating,Review Count,Street,Zip Code,Locality,Country,Latitude,Longitude
Crêperie L'Atelier Artisan Crêpier - Mabillon,creperie-l-atelier-artisan-crepier-mabillon,Crêperie,2,20,EUR,8.9,3377,10 Rue Mabillon,75006,Paris,France,48.852214,2.3350877
Mezza Luna - Pizzeria Artisanale,mezza-luna-pizzeria-artisanale,Pizzeria,2,20,EUR,9.3,875,18 Rue de la Fontaine du But,75018,Paris,France,48.8909533,2.3395629
Canon des Gobelins,canon-des-gobelins,Français,2,26,EUR,6.5,53,25 Avenue des Gobelins,75013,Paris,France,48.836574,2.3523074
Gotham,gotham,Français,3,30,EUR,7.9,162,55 Rue Olivier de Serres,75015,Paris,France,48.8339796,2.2955901
JJIN Korean BBQ,jjin-korean-bbq,Coréen,2,25,EUR,9.1,56,35 Rue de la Gaité,75014,Paris,France,48.8390504,2.3231605
Le Rempart,le-rempart,Français,2,20,EUR,9,645,15 Rue Saint-Antoine,75004,Paris,France,48.8533631,2.3668551
Canailles,canailles,Américain,2,29,EUR,0,0,358 Rue de Vaugirard,75015,Paris,France,48.83550289999999,2.2924696
Piadineria 14.07,piadineria-14-07,Italien,1,16,EUR,9.5,396,13 Rue Saint-Sabin,75011,Paris,France,48.8553342,2.3718069
Perlamatta,perlamatta,Italien,3,33,EUR,8.3,649,114 Rue de la Convention,75015,Paris,France,48.8407805,2.2883058
Pizza Verona,pizza-verona,Italien,2,24,EUR,9.3,123,"11 bis, rue de la Procession",75015,Paris,France,48.839769560003,2.305910110473633
Le Palais de la Perse,le-palais-de-la-perse,Iranien,2,22,EUR,9.1,1270,285 Rue Saint-Jacques,75005,Paris,France,48.840198,2.3406991
Il Grigio,il-grigio,Italien,2,24,EUR,8.6,60,50 Bd de Clichy,75018,Paris,France,48.8832256,2.3353789
Garçon !,garcon,Français,3,39,EUR,9.4,916,83 Rue du Cherche-Midi,75006,Paris,France,48.8475348,2.3230452
La Lozère,la-lozere,Français,3,33,EUR,9.3,864,4 Rue Hautefeuille,75006,Paris,France,48.852613,2.3430142
Les Saveurs de Marrakech,les-saveurs-de-marrakech,Marocain,2,25,EUR,9.6,281,13 Rue Eugène Varlin,75010,Paris,France,48.8783897,2.3642531
Elsass,elsass,Alsacien,4,65,EUR,9.5,285,153 Ave Parmentier,75010,Paris,France,48.8714258,2.3697299
La Petite Tour,la-petite-tour,Français,3,39,EUR,9.4,685,11 Rue de la Tour,75116,Paris,France,48.8589625,2.283379
Atre3,atre3,Pizzeria,2,20,EUR,8.2,242,21 Rue Berthollet,75005,Paris,France,48.8386783,2.3458395
Les Petits Parisiens,les-petits-parisiens,Français,3,40,EUR,8.9,1346,49 Avenue Jean Moulin,75014,Paris,France,48.8249105,2.3203546
Zaoka,zaoka,Asiatique,3,30,EUR,0,31,3 Rue des Patriarches,75005,Paris,France,48.8413563,2.3509841
Le Barbier de Bastille,le-barbier-de-bastille,Français,2,20,EUR,8.5,121,40 Boulevard Beaumarchais,75011,Paris,France,48.8566382,2.3686049
Chao Sapa,chao-sapa,Vietnamien,2,26,EUR,9.3,414,150 Boulevard du Montparnasse,75014,Paris,France,48.8402934,2.3340374
Yue Dore,yue-dore,Asiatique,3,30,EUR,8.8,120,16 Rue du Sommerard,75005,Paris,France,48.850273,2.3457073
Terrasse sainte Catherine,terrasse-sainte-catherine,Français,3,40,EUR,8.9,8,7 Rue Caron,75004,Paris,France,48.8555967,2.3628322
Frédéric Simonin,frederic-simonin,Français,4,180,EUR,9.4,812,"25, rue Bayen",75017,Paris,France,48.879967428258,2.2943100929260254
Enat,enat,Ethiopien,2,27,EUR,9.2,182,312 Rue des Pyrénées,75020,Paris,France,48.8726324,2.3913744
Prout Prout,prout-prout,Français,3,35,EUR,9.3,243,19 Rue Médéric,75017,Paris,France,48.8809775,2.3036258
Kim Yang,kim-yang,Chinois,3,33,EUR,9.3,215,40 Rue Louis Blanc,75010,Paris,France,48.8816848,2.3644755
Maythai Paris,maythai-paris,Thaïlandais,3,33,EUR,9.1,2583,32 Avenue de la République,75011,Paris,France,48.8656861,2.3714539
Masha,masha,Français,3,45,EUR,7.6,111,85 Avenue Kléber,75116,Paris,France,48.8644029,2.2885775
Le Bouchon Parisien,le-bouchon-parisien,Français,3,47,EUR,9.3,21,28 Av. de Suffren,75015,Paris,France,48.8550839,2.2944917
La Pointe Drouot,la-pointe-drouot,,3,33,EUR,8.4,40,49 Rue du Faubourg Montmartre,75009,Paris,France,48.8747928,2.3410413
Galia - Maxim Godigna,galia-maxim-godigna,Fusion,3,44,EUR,9.1,1862,123 Rue Didot,75014,Paris,France,48.8272498,2.3146776
Yong,yong,Asiatique,2,25,EUR,9.7,299,51 Rue de Rochechouart,75009,Paris,France,48.8793716,2.3453713
Itouya,itouya,Japonais,1,18,EUR,0,0,43 Rue Brancion,75015,Paris,France,48.83371289999999,2.3045666
Gusto Italia -  l'Angle de la Rue,gusto-italia-l-angle-de-la-rue,Pizzeria,3,33,EUR,9,426,218 Rue de Grenelle,75007,Paris,France,48.8563273,2.3026114
Ti Case Créole,ti-case-creole,Créole,3,30,EUR,9,415,115 Rue Didot,75014,Paris,France,48.8277703,2.3154161
Les Filles,les-filles,Italien,3,35,EUR,9.1,378,138 Rue Mouffetard,75005,Paris,France,48.839563,2.3497089
Grand Sud,grand-sud,Français,2,25,EUR,0,5,37 Avenue Claude Vellefaux,75010,Paris,France,48.8771237,2.370074
CEPRANO • Jourdain,ceprano-jourdain,Italien,1,15,EUR,0,0,5 Rue Constant Berthaut,75020,Paris,France,48.8744489,2.3891531
Bec // bouteille et cuisine par Marius & Lucien,bec-bouteille-et-cuisine-par-marius-lucien,Français,3,43,EUR,9.6,213,"86, rue Lemercier",75017,Paris,France,48.8888087,2.3200678
Royal Fata,royal-fata,Chinois,3,33,EUR,8.8,349,237 Rue des Pyrénées,75020,Paris,France,48.864174,2.398875
Gravity Bar,gravity-bar,Méditérranéen,3,36,EUR,9.4,342,44 Rue des Vinaigriers,75010,Paris,France,48.873629,2.3611462
Le Populo,le-populo,Français,2,28,EUR,8.4,21,24 Av. de la République,75011,Paris,France,48.8659529,2.3700836
Chez Weng,chez-weng,Asiatique,2,21,EUR,9,162,227 Rue du Faubourg Saint-Martin,75010,Paris,France,48.8818159,2.3657614
Kaffeehaus,kaffeehaus,Allemand,2,29,EUR,8.1,358,"11, rue Poncelet",75017,Paris,France,48.878981502403,2.29653000831604
La Pâte à Nouilles Champs Elysées,la-pate-a-nouilles-champs-elysees,Chinois,1,16,EUR,8.7,1011,41 Rue de Ponthieu,75008,Paris,France,48.8714175,2.3069382
Taj Mahal Paris 5ème,taj-mahal-paris-5eme,Asiatique,2,20,EUR,9.3,174,3 Rue de la Collégiale,75005,Paris,France,48.83737749999999,2.3523222
Chok Dee,chok-dee,Thaïlandais,3,35,EUR,9.3,1884,54 Rue la Fayette,75009,Paris,France,48.875219,2.3418639
Au Petit Paris,au-petit-paris,Méditérranéen,4,57,EUR,9.7,418,32 Rue Rennequin,75017,Paris,France,48.8821496,2.2979187
Le Murat,le-murat,Français,4,78,EUR,9.2,2247,"1, boulevard Murat",75016,Paris,France,48.847075187487,2.2583799362182617
Les Jardins de Shah Jahan,les-jardins-de-shah-jahan,Indien,3,31,EUR,9.4,1855,"179, rue Vaugirard",75015,Paris,France,48.843060990065,2.3132998943328857
Old Kashmir,old-kashmir,Indien,2,22,EUR,8.5,659,13 Rue Grégoire de Tours,75006,Paris,France,48.8531546,2.3379498
Bigbang Saint-Germain,bigbang-saint-germain,Coréen,2,25,EUR,8.5,852,50 Rue Dauphine,75006,Paris,France,48.8540132,2.3386206
Mamagaya Folie-Méricourt,mamagaya-folie-mericourt,,4,200,EUR,0,8,74 Rue Jean-Pierre Timbaud,75011,Paris,France,48.8671312,2.3757881
Rigoletto,rigoletto,Italien,3,43,EUR,9.2,287,81 Rue du Rocher,75008,Paris,France,48.88011359999999,2.317414
Vietnamfood,vietnamfood,Vietnamien,3,35,EUR,9.1,779,63 Avenue de la Bourdonnais,75007,Paris,France,48.8571656,2.3014317
Le Dumas,le-dumas,Français,3,39,EUR,8.6,9,34 Av. de Villiers,75017,Paris,France,48.88247339999999,2.312171
Pizzamore,pizzamore,Italien,3,30,EUR,9.2,2965,121 Avenue du Maine,75014,Paris,France,48.8355407,2.3240404
Crêperie L'Hermine,creperie-l-hermine,Crêperie,1,17,EUR,9.4,861,16 Rue de la Roquette,75011,Paris,France,48.8537389,2.3709327
Impronta,impronta,Italien,3,35,EUR,9.7,244,273 Rue du Faubourg Saint-Antoine,75011,Paris,France,48.8496127,2.388619
Mamou,mamou,Français,3,45,EUR,9.4,813,"42, rue Taitbout",75009,Paris,France,48.873655159758,2.335330009460449
B.Better,b-better,Vegan,3,30,EUR,9.8,253,26 Rue Beautreillis,75004,Paris,France,48.8535893,2.3644487
Joon (cuisine népalaise),joon-cuisine-nepalaise,Asiatique,2,20,EUR,9.3,1437,13 Rue Commines,75003,Paris,France,48.8621478,2.3658409
Ti Amo - Châtelet les Halles,ti-amo-chatelet-les-halles,Italien,2,20,EUR,9.2,83,25 Rue de la Reynie,75001,Paris,France,48.86004,2.3484902
Bella Serra,bella-serra,Italien,3,30,EUR,6.1,25,34 Rue Montorgueil,75001,Paris,France,48.863878,2.3466636
Njutbar,njutbar,Européen,2,20,EUR,8.6,65,22 Rue de la Banque,75002,Paris,France,48.8682904,2.3412714
Shemsi,shemsi,Méditérranéen,2,21,EUR,9.3,26,30 Rue Vignon,75009,Paris,France,48.8719583,2.3267234
L'imprevu,l-imprevu,Français,2,20,EUR,9.4,1003,30 Bd de Bonne Nouvelle,75010,Paris,France,48.8707923,2.3499013
Brasserie Saigon,brasserie-saigon,Vietnamien,3,32,EUR,8.6,176,97 Av. du Maine,75014,Paris,France,48.837049,2.3233927
Le Petit Saint Honoré,le-petit-saint-honore,Français,3,30,EUR,9,1241,158 Rue Saint-Honoré,75001,Paris,France,48.8621197,2.3399173
Les Saveurs du Sichuan,les-saveurs-du-sichuan,Chinois,3,35,EUR,9,1022,34 Rue Friant,75014,Paris,France,48.8248167,2.3235341
Incubateur de Fraicheur,incubateur-de-fraicheur,Végétarien,2,20,EUR,8.9,35,13 Rue Louise Weiss,75013,Paris,France,48.8336042,2.3701398
Maison De L'étoile,maison-de-l-etoile,Asiatique,2,20,EUR,9.5,4,59 Av. de Suffren,75007,Paris,France,48.8527457,2.298867
PITA - Opéra,pita-opera,Méditérranéen,1,14,EUR,9.4,86,18 Rue de la Michodière,75002,Paris,France,48.87039009999999,2.3349211
L'Empire du 8eme,l-empire-du-8eme,Français,3,50,EUR,9.1,1635,11 Rue Jean Mermoz,75008,Paris,France,48.8710553,2.311612
La Forge,la-forge,Français,2,23,EUR,9.5,725,26 Avenue Mathurin Moreau,75019,Paris,France,48.8782257,2.3737537
Swadee,swadee,Thaïlandais,3,32,EUR,9.1,1185,20 Rue du Débarcadère,75017,Paris,France,48.8780655,2.2855397
Navy,navy,Européen,2,25,EUR,0,101,19 Rue du Colisée,75008,Paris,France,48.8713395,2.3099472
Guang Ming Chinois,guang-ming-chinois,Chinois,2,26,EUR,9.3,78,7 Rue Laromiguière,75005,Paris,France,48.8440108,2.3473473
Fama,fama,Fusion,1,19,EUR,7,4,17 Rue de Maubeuge,75009,Paris,France,48.8778607,2.3433541
Mezaia,mezaia,Libanais,1,15,EUR,9.1,46,8 Rue la Vieuville,75018,Paris,France,48.8845511,2.3393587
WELCOME AFRICA EAT,welcome-africa-eat,Africain,1,15,EUR,9.6,77,76 bis Rue Duhesme,75018,Paris,France,48.8940121,2.3438385
Hébé,hebe,Français,3,50,EUR,9.1,864,15 Rue Frédéric Sauton,75005,Paris,France,48.8507773,2.3491988
Le Riad,le-riad,Marocain,3,33,EUR,8.9,1176,2 Rue Gervex,75017,Paris,France,48.8881095,2.2979608
KOUS  Bar à Couscous,kous-bar-a-couscous,Marocain,2,20,EUR,7.9,319,47 Rue d'Amsterdam,75008,Paris,France,48.8798114,2.3268788
Chez Rami,chez-rami,Libanais,2,26,EUR,9.4,902,"30, boulevard Garibaldi",75015,Paris,France,48.846811600904,2.3048200607299805
Rivages,rivages,Français,3,50,EUR,9.2,573,1 Rue Scribe,75009,Paris,France,48.8705581,2.3298087
Foodi Jia-Ba-Buay,foodi-jia-ba-buay,Asiatique,3,31,EUR,10,464,2 Rue du Nil,75002,Paris,France,48.8679066,2.3482689
L'Escarpolette,l-escarpolette,Anglais,2,22,EUR,0,2,40 Rue Gay-Lussac,75005,Paris,France,48.8436678,2.3421703
Al Punjab,al-punjab,Indien,2,29,EUR,9.3,720,"5, rue du Général Beuret",75015,Paris,France,48.841416557384,2.3028199672698975
Crêpe Avenue,crepe-avenue,Crêperie,2,21,EUR,8.8,680,"4, Rue de Surène",75008,Paris,France,48.87053,2.32234
Sao Mai Paris 9ème,sao-mai-paris-9eme,Asiatique,2,23,EUR,8.9,36,61 Rue de Maubeuge,75009,Paris,France,48.8796794,2.3489682
Les Négociants,les-negociants,Français,2,28,EUR,8.9,64,23 Av. des Gobelins,75005,Paris,France,48.8371054,2.3520144
KRISHNA BHAVAN - MAGENTA,krishna-bhavan-magenta,Indien,2,20,EUR,6.4,29,51 Bd de Magenta,75010,Paris,France,48.87322459999999,2.3585738
Mizu ramen,mizu-ramen,Japonais,1,15,EUR,9.4,46,41 Rue de Saussure,75017,Paris,France,48.8849238,2.3152581
L'Officine du Louvre – Hôtel du Louvre,l-officine-du-louvre-hotel-du-louvre,Français,4,56,EUR,8.9,398,1 Place André Malraux,75001,Paris,France,48.8638022,2.3345565
Waza Sushi,waza-sushi,Japonais,2,25,EUR,8.4,14,9 Rue de Bretagne,75003,Paris,France,48.8621412,2.3637632
Ciasa Mia -  Samuel Mocci,ciasa-mia-samuel-mocci,Européen,4,65,EUR,9.8,2036,"19, rue Laplace",75005,Paris,France,48.84747,2.34691
Les Saveurs d'Atika,les-saveurs-d-atika,Afternoon Tea,3,33,EUR,9,269,14 Rue des Tournelles,75004,Paris,France,48.8543991,2.3674407
Bistrot Podium,bistrot-podium,Français,3,50,EUR,8.8,310,2 Rue Linois,75015,Paris,France,48.8488622,2.2819048
Le Mesturet,le-mesturet,Français,3,38,EUR,8.8,1644,"77, rue de Richelieu",75002,Paris,France,48.869050916304,2.3386099338531494
Jixiao's Buns,jixiao-s-buns,Chinois,1,14,EUR,8.4,386,21 Quai des Grands Augustins,75006,Paris,France,48.8540473,2.3432704
Jeannette,jeannette,Cuisine du monde,2,25,EUR,9.3,905,143 Av. Jean Jaurès,75019,Paris,France,48.8867453,2.384519
Siam Square République,siam-square-republique,Thaïlandais,1,15,EUR,0,61,1 Bd de Magenta,75010,Paris,France,48.8688076,2.3624188
Hanoi,hanoi,Vietnamien,1,17,EUR,8.7,314,61 Rue Monsieur le Prince,75006,Paris,France,48.8487113,2.3407049
Socoa,socoa,Basque,2,20,EUR,9.5,93,112 Av. d'Ivry,75013,Paris,France,48.826005,2.3606499
Amore & Basta,amore-basta,Italien,2,23,EUR,9.3,682,20 Rue Breguet,75011,Paris,France,48.857364,2.373394
Ippin Ramen,ippin-ramen,Japonais,2,25,EUR,8.1,9,6 Rue Pernety,75014,Paris,France,48.8327231,2.3201167
Burger Theory,burger-theory,Vegan,1,17,EUR,9.2,82,11 Boulevard des Filles du Calvaire,75003,Paris,France,48.8621402,2.3667121
Pianovins,pianovins,Français,4,75,EUR,9.4,52,46 Rue Trousseau,75011,Paris,France,48.8523649,2.379242000000001
Spiti Sou,spiti-sou,Grec,3,42,EUR,9.6,12,53 Quai des Grands Augustins,75006,Paris,France,48.8552496,2.341284
Gwada Café,gwada-cafe,Créole,3,38,EUR,9.4,562,"47, rue Léon Frot",75011,Paris,France,48.85573,2.38602
Samrat,samrat,Indien,2,20,EUR,9.2,659,26 Rue Lauriston,75016,Paris,France,48.8710947,2.2916607
Pub O´Prince,pub-o-prince,Français,1,19,EUR,8.8,149,52 Rue Monsieur le Prince,75006,Paris,France,48.8484156,2.3405129
Bisus Sucres,bisus-sucres,Crêperie,1,18,EUR,0,2,7 Rue Lagrange,75005,Paris,France,48.85168219999999,2.3480023
La Reine de Saba,la-reine-de-saba,Ethiopien,3,33,EUR,9.1,433,78 Rue Jean-Pierre Timbaud,75011,Paris,France,48.8672784,2.3762839
Karma,karma,Indien,3,32,EUR,9.5,746,32 Rue Pelleport,75020,Paris,France,48.8637866,2.4041848
Bistro 1,bistro-1,Français,2,26,EUR,7,35,4 Rue de l'École de Médecine,75006,Paris,France,48.8506965,2.3420061
L'Alsacien,l-alsacien,Alsacien,2,24,EUR,9,3592,"6, rue Saint Bon",75004,Paris,France,48.85829,2.35062
Hachi,hachi,Japonais,2,20,EUR,9.3,226,4 Rue Toullier,75005,Paris,France,48.8474801,2.3430372
Caffe Dei Fratelli,caffe-dei-fratelli,Italien,3,33,EUR,8.7,516,10 Rue des Pyramides,75001,Paris,France,48.8647556,2.3330865
Au Petit Tonneau,au-petit-tonneau,Français,4,52,EUR,9.1,1588,20 Rue Surcouf,75007,Paris,France,48.8606411,2.3092477
Delices et Saveur,delices-et-saveur,Algérien,2,25,EUR,0,0,107 Rue Damrémont,75018,Paris,France,48.8953812,2.3373946
Papa Yoyo,papa-yoyo,Créole,2,28,EUR,9.2,284,40 Rue de Gergovie,75014,Paris,France,48.8345112,2.3128571
Junglii Indian Street Food,junglii-indian-street-food,Indien,3,35,EUR,9.5,152,12 Rue de Paradis,75010,Paris,France,48.8747549,2.3541576
Al Bacha Paris,al-bacha-paris,Libanais,3,30,EUR,9.6,197,78 Rue du Château,75014,Paris,France,48.836672,2.3185382
Le Vieux Bistrot,le-vieux-bistrot,Français,3,40,EUR,9.4,729,54 Rue Mouffetard,75005,Paris,France,48.8432598,2.3493407
Kastoori,kastoori,Indien,2,26,EUR,8.5,89,4 Pl. Gustave Toudouze,75009,Paris,France,48.8795677,2.337467
Via Mela,via-mela,Italien,3,40,EUR,9.5,801,"8, rue Lamartine",75009,Paris,France,48.876547963551,2.3437299728393555
Gamila Cantine Marocaine,gamila-cantine-marocaine,Marocain,2,20,EUR,0,2,25 Rue Godot de Mauroy,75009,Paris,France,48.8716583,2.3271047
Le Vent d'Armor,le-vent-d-armor,,4,91,EUR,9.7,967,25 Quai de la Tournelle,75005,Paris,France,48.850045,2.354049
Cuisine l'E7 - Hôtel Edouard 7,cuisine-l-e7-hotel-edouard-7,Français,3,35,EUR,8.4,3407,"39, avenue de l'Opéra",75002,Paris,France,48.868787445416,2.3331298828125
Punjab Palace,punjab-palace,Indien,2,27,EUR,9.4,5556,299 Rue Lecourbe,75015,Paris,France,48.8377743,2.2869505
Restaurant La Terrasse - Hôtel Régina Louvre,restaurant-la-terrasse-hotel-regina-louvre,Français,3,45,EUR,9.3,1060,2 Place des Pyramides,75001,Paris,France,48.8638654,2.3325488
A Table !,a-table,Français,3,37,EUR,9.5,81,28 Rue du Général Bertrand,75007,Paris,France,48.8465594,2.3137999
Bises Nouilles,bises-nouilles,Asiatique,1,10,EUR,9.2,31,4 Rue Civiale,75010,Paris,France,48.87264150000001,2.3758448
Enyaa,enyaa,Japonais,4,96,EUR,9.8,1169,37 Rue de Montpensier,75001,Paris,France,48.8658677,2.3373166
Valentina,valentina,Italien,3,30,EUR,8.8,377,64 Rue Rambuteau,75003,Paris,France,48.8619315,2.3507751
Yatai Ramen - Pyramides,yatai-ramen-pyramides,Asiatique,2,28,EUR,9,328,7 Pass. Choiseul,75002,Paris,France,48.8672926,2.3351438
Restaurant le Meurice Alain Ducasse,restaurant-le-meurice-alain-ducasse,Français,4,350,EUR,9.3,232,228 Rue de Rivoli,75001,Paris,France,48.8653326,2.3281374
Le 68,le-68,Italien,3,33,EUR,8.9,183,68 Boulevard Diderot,75012,Paris,France,48.8465655,2.3812905
Thieb house,thieb-house,Africain,2,23,EUR,9.5,3,57 Rue de la Fontaine au Roi,75011,Paris,France,48.86830550000001,2.374043700000001
Grazia Maria,grazia-maria,Italien,2,25,EUR,0,3,13 Rue du Borrégo,75020,Paris,France,48.8727481,2.3990807
Café des Arts,cafe-des-arts,Français,2,29,EUR,8.7,45,2 Rue de l'Amiral de Coligny,75001,Paris,France,48.85920000000001,2.3402673
Otiamo,otiamo,Italien,2,28,EUR,9.2,71,32 Rue de Bièvre,75005,Paris,France,48.8501545,2.3494866
Dimanche,dimanche,Europe de l'Est,1,18,EUR,9.6,15,32 Rue du Simplon,75018,Paris,France,48.8940698,2.3499331
Le Brooklyn,le-brooklyn,Français,1,15,EUR,0,2,218 Rue Marcadet,75018,Paris,France,48.8920401,2.3333017
La Brigade Oberkampf,la-brigade-oberkampf,Français,1,16,EUR,8.6,232,103 Rue Oberkampf,75011,Paris,France,48.865617,2.3769054
Caffè Stern,caffe-stern,Italien,4,85,EUR,9.5,1389,47 Passage des Panoramas,75002,Paris,France,48.87089,2.3415193
Il Bacaro,il-bacaro,Italien,3,36,EUR,9.9,547,9 Rue Auguste Laurent,75011,Paris,France,48.8571639,2.3820579
Le Netter,le-netter,Français,2,23,EUR,8.8,79,82 Cr de Vincennes,75012,Paris,France,48.8470647,2.4064463
Le Dix / Le Lodge,le-dix-le-lodge,Français,3,45,EUR,8.7,19,10 Pl. de la République,75011,Paris,France,48.867299,2.3654326
Moon Fusion,moon-fusion,Fusion,3,30,EUR,9.4,115,45 Rue du Faubourg Montmartre,75009,Paris,France,48.8745988,2.3413347
Le Do Ré Mi,le-do-re-mi,Français,3,40,EUR,8.5,44,18 Av. Hoche,75008,Paris,France,48.87659660000001,2.3012107
Il Quadrifoglio,il-quadrifoglio,Italien,3,42,EUR,9.5,1468,19 Boulevard Bourdon,75004,Paris,France,48.849215,2.3661994
Restaurant Andorinha,restaurant-andorinha,Français,3,30,EUR,8.8,154,199 Av. de Versailles,75016,Paris,France,48.8386495,2.260473
L'Espérance,l-esperance,Libanais,3,30,EUR,9.8,217,9 Rue Vasco de Gama,75015,Paris,France,48.8378107,2.2822346
Pastificio Norma,pastificio-norma,Italien,4,55,EUR,9.1,986,75 Rue de Turbigo,75003,Paris,France,48.8665026,2.3598663
Aux Anysetiers du Roy,aux-anysetiers-du-roy,Français,3,31,EUR,9.2,799,61 Rue Saint-Louis en l'Île,75004,Paris,France,48.8523305,2.3548132
Colisée 56 - Bistrot Chic,colisee-56-bistrot-chic,Italien,3,35,EUR,9.2,102,56 Rue du Colisée,75008,Paris,France,48.87209813912511,2.3121875128627956
Derrière,derriere,Français,4,58,EUR,9,613,"69, Rue des Gravilliers",75003,Paris,France,48.864576741456,2.353990077972412
Al Capri,al-capri,Italien,3,35,EUR,9,81,25 Rue Daguerre,75014,Paris,France,48.83409599999999,2.3289693
Aux Spatules,aux-spatules,Cuisine du monde,2,25,EUR,9.6,18,55bis Rue de Bagnolet,75020,Paris,France,48.857268,2.398425
Bambou Vert,bambou-vert,Vietnamien,2,26,EUR,8.4,8,156 Av. d'Italie,75013,Paris,France,48.82203870000001,2.3582682
Café Truc,cafe-truc,Français,3,39,EUR,8.7,70,"8, rue Froment",75011,Paris,France,48.857208411872,2.372809886932373
Le Vitis,le-vitis,Français,3,44,EUR,9.1,272,8 Rue Falguière,75015,Paris,France,48.8439287,2.3171472
Goulu(e),goulue,Français,3,35,EUR,9.7,198,33 Rue Georges Pitard,75015,Paris,France,48.8339018,2.3096989
U Mulinu,u-mulinu,Corse,3,35,EUR,9.1,3102,28 Boulevard de l'Hôpital,75005,Paris,France,48.8410382,2.36221
Le Chiberta – Clément Leroy,le-chiberta-clement-leroy,Français,4,130,EUR,9.2,2300,3 rue Arsène Houssaye,75008,Paris,France,48.8735863,2.2978007
la cave café,la-cave-cafe,Américain,2,29,EUR,8.7,12,134 Rue Marcadet,75018,Paris,France,48.891273,2.339497
Alice Pizza Paris 17,alice-pizza-paris-17,Italien,1,17,EUR,6.7,3,57 Rue des Dames,75017,Paris,France,48.8837769,2.3216764
Les Freres Laumiere,les-freres-laumiere,Français,2,25,EUR,9.1,280,3 Av. de Laumière,75019,Paris,France,48.8828424,2.3812017
Windo SkyBar,windo-skybar,Français,3,35,EUR,9.5,60,3 Place du Général Kœnig,75017,Paris,France,48.8804614,2.2844977
Janna,janna,Libanais,3,33,EUR,9.2,1356,"13, rue Denis Poisson",75017,Paris,France,48.877862590995,2.288019895553589
Baan Issan,baan-issan,Thaïlandais,2,21,EUR,9.3,497,12 Rue Véronèse,75013,Paris,France,48.8337605,2.3545089
Le Moliere,le-moliere,Français,2,27,EUR,8.9,9,40 Rue Saint-Honoré,75001,Paris,France,48.8611947,2.3445769
Alba,alba,Italien,2,25,EUR,9,673,12 Avenue Mozart,75016,Paris,France,48.857542,2.2729872
Mian Fan Le Peletier,mian-fan-le-peletier,Fusion,2,25,EUR,8.7,193,30 Rue le Peletier,75009,Paris,France,48.8742841,2.3393488
HaTaYa,hataya,Français,2,28,EUR,8.2,186,5/7 Pl. de Catalogne,75014,Paris,France,48.8367888,2.31803
Café Chappe,cafe-chappe,Français,2,26,EUR,6.7,183,8 Rue Tardieu,75018,Paris,France,48.8841558,2.3416868
TORANJ,toranj,Iranien,3,32,EUR,9.5,715,285 Rue Saint-Jacques,75005,Paris,France,48.840198,2.3406991
